CircuitName,File_Content,File,Date,File_State,Log_Directory
KAK_10_12_E0101,"Error description for entity (CustomId = ""BusBar.1326869"", Name = ""53998:1"", Alias = ""53998:1"")

Description: Invalid entity

Error detail 1:

 - Description: Nominal voltage of the conducting equipment: 12kV, (JUMPER, globalId: 0x020100510000f158) does not correspond to the voltage level limits in the particular network area: (13.1, 14.5)

 - Hint: rated voltage of the corresponding equipment (catalog); equipment connectivity

 - PropertyId: CATAL_VOLTAGE

 - Validation error code: InvalidVoltageCompatibility",SummaryReport.txt,2014-03-04_17-57-01,Rejected ChangeSet,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_KAK_10_12_E0101 [Bulk] _created at_2014-03-04_17-57-01
KAK_10_12_E0101,"Error description for entity (CustomId = ""BusBar.1326870"", Name = ""53998:1"", Alias = ""53998:1"")Error description for entity (CustomId = ""BusBar.1326870"", Name = ""53998:1"", Alias = ""53998:1"")

Description: Invalid entity

Error detail 1:

 - Description: Nominal voltage of the conducting equipment: 12kV, (JUMPER, globalId: 0x020100510000f159) does not correspond to the voltage level limits in the particular network area: (13.1, 14.5)

 - Hint: rated voltage of the corresponding equipment (catalog); equipment connectivity

 - PropertyId: CATAL_VOLTAGE

 - Validation error code: InvalidVoltageCompatibility",SummaryReport.txt,2014-03-04_17-57-01,Rejected ChangeSet,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_KAK_10_12_E0101 [Bulk] _created at_2014-03-04_17-57-01
KAK_10_12_E0101,"Error description for entity (CustomId = ""HighVoltageSwitch.199609"", Name = ""KAK a KABEL 2"", Alias = ""KAK12-53998"")Error description for entity (CustomId = ""HighVoltageSwitch.199609"", Name = ""KAK a KABEL 2"", Alias = ""KAK12-53998"")

Description: Invalid entity

Error detail 1:

 - Description: Nominal voltage of the conducting equipment: 10kV, (DISCONNECTOR, globalId: 0x0201005d00010235) does not correspond to the voltage level limits in the particular network area: (13.1, 14.5)

 - Hint: rated voltage of the corresponding equipment (catalog); equipment connectivity

 - PropertyId: CATAL_VOLTAGE

 - Validation error code: InvalidVoltageCompatibility",SummaryReport.txt,2014-03-04_17-57-01,Rejected ChangeSet,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_KAK_10_12_E0101 [Bulk] _created at_2014-03-04_17-57-01
KAK_10_12_E0101,"Error description for entity (CustomId = ""HighVoltageSwitch.201461"", Name = ""KAK a KABEL 1"", Alias = ""KAK13-53998"")Error description for entity (CustomId = ""HighVoltageSwitch.201461"", Name = ""KAK a KABEL 1"", Alias = ""KAK13-53998"")

Description: Invalid entity

Error detail 1:

 - Description: Nominal voltage of the conducting equipment: 10kV, (DISCONNECTOR, globalId: 0x0201005d00010236) does not correspond to the voltage level limits in the particular network area: (13.1, 14.5)

 - Hint: rated voltage of the corresponding equipment (catalog); equipment connectivity

 - PropertyId: CATAL_VOLTAGE

 - Validation error code: InvalidVoltageCompatibility",SummaryReport.txt,2014-03-04_17-57-01,Rejected ChangeSet,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_KAK_10_12_E0101 [Bulk] _created at_2014-03-04_17-57-01
KAK_10_12_E0101,"Error description for entity (CustomId = ""HighVoltageSwitch.199609.FaultIndicator"", Name = ""KAK a KABEL 2"", Alias = ""KAK12-53998"")Error description for entity (CustomId = ""HighVoltageSwitch.199609.FaultIndicator"", Name = ""KAK a KABEL 2"", Alias = ""KAK12-53998"")

Description: Invalid entity

Error detail 1:

 - Description: Nominal voltage of the conducting equipment: 10kV, (FAULTINDICATOR, globalId: 0x0201001f0000ad3e) does not correspond to the voltage level limits in the particular network area: (13.1, 14.5)

 - Hint: rated voltage of the corresponding equipment (catalog); equipment connectivity

 - PropertyId: CATAL_VOLTAGE

 - Validation error code: InvalidVoltageCompatibility",SummaryReport.txt,2014-03-04_17-57-01,Rejected ChangeSet,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_KAK_10_12_E0101 [Bulk] _created at_2014-03-04_17-57-01
KAK_10_12_E0101,"Error description for entity (CustomId = ""HighVoltageSwitch.201461.FaultIndicator"", Name = ""KAK a KABEL 1"", Alias = ""KAK13-53998"")Error description for entity (CustomId = ""HighVoltageSwitch.201461.FaultIndicator"", Name = ""KAK a KABEL 1"", Alias = ""KAK13-53998"")

Description: Invalid entity

Error detail 1:

 - Description: Nominal voltage of the conducting equipment: 10kV, (FAULTINDICATOR, globalId: 0x0201001f0000ad3f) does not correspond to the voltage level limits in the particular network area: (13.1, 14.5)

 - Hint: rated voltage of the corresponding equipment (catalog); equipment connectivity

 - PropertyId: CATAL_VOLTAGE

 - Validation error code: InvalidVoltageCompatibility",SummaryReport.txt,2014-03-04_17-57-01,Rejected ChangeSet,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_KAK_10_12_E0101 [Bulk] _created at_2014-03-04_17-57-01
KAK_10_12_E0101,"Error description for entity (CustomId = ""UndergroundElectricLineSegment.6811775"", Name = ""KAK12-53998-3_K"", Alias = ""KAK12-53998-3"")Error description for entity (CustomId = ""UndergroundElectricLineSegment.6811775"", Name = ""KAK12-53998-3_K"", Alias = ""KAK12-53998-3"")

Description: Invalid entity

Error detail 1:

 - Description: Nominal voltage of the conducting equipment: 12kV, (SECTION, globalId: 0x0201002000008770) does not correspond to the voltage level limits in the particular network area: (13.1, 14.5)

 - Hint: rated voltage of the corresponding equipment (catalog); equipment connectivity

 - PropertyId: CATAL_VOLTAGE

 - Validation error code: InvalidVoltageCompatibility",SummaryReport.txt,2014-03-04_17-57-01,Rejected ChangeSet,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_KAK_10_12_E0101 [Bulk] _created at_2014-03-04_17-57-01
KAK_10_12_E0101,"Error description for entity (CustomId = ""UndergroundElectricLineSegment.6797484"", Name = ""KAK13-53998-3_K"", Alias = ""KAK13-53998-3"")Error description for entity (CustomId = ""UndergroundElectricLineSegment.6797484"", Name = ""KAK13-53998-3_K"", Alias = ""KAK13-53998-3"")

Description: Invalid entity

Error detail 1:

 - Description: Nominal voltage of the conducting equipment: 12kV, (SECTION, globalId: 0x020100200000876b) does not correspond to the voltage level limits in the particular network area: (13.1, 14.5)

 - Hint: rated voltage of the corresponding equipment (catalog); equipment connectivity

 - PropertyId: CATAL_VOLTAGE

 - Validation error code: InvalidVoltageCompatibility",SummaryReport.txt,2014-03-04_17-57-01,Rejected ChangeSet,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_KAK_10_12_E0101 [Bulk] _created at_2014-03-04_17-57-01
KAK_10_12_E0101,"Error description for entity (CustomId = ""UndergroundElectricLineSegment.6811774"", Name = ""KAK12-53998-2_K"", Alias = ""KAK12-53998-2"")Error description for entity (CustomId = ""UndergroundElectricLineSegment.6811774"", Name = ""KAK12-53998-2_K"", Alias = ""KAK12-53998-2"")

Description: Invalid entity

Error detail 1:

 - Description: Nominal voltage of the conducting equipment: 12kV, (SECTION, globalId: 0x020100200000876f) does not correspond to the voltage level limits in the particular network area: (13.1, 14.5)

 - Hint: rated voltage of the corresponding equipment (catalog); equipment connectivity

 - PropertyId: CATAL_VOLTAGE

 - Validation error code: InvalidVoltageCompatibility",SummaryReport.txt,2014-03-04_17-57-01,Rejected ChangeSet,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_KAK_10_12_E0101 [Bulk] _created at_2014-03-04_17-57-01
KAK_10_12_E0101,"Error description for entity (CustomId = ""UndergroundElectricLineSegment.6797842"", Name = ""KAK13-53998-2_K"", Alias = ""KAK13-53998-2"")Error description for entity (CustomId = ""UndergroundElectricLineSegment.6797842"", Name = ""KAK13-53998-2_K"", Alias = ""KAK13-53998-2"")

Description: Invalid entity

Error detail 1:

 - Description: Nominal voltage of the conducting equipment: 12kV, (SECTION, globalId: 0x020100200000876c) does not correspond to the voltage level limits in the particular network area: (13.1, 14.5)

 - Hint: rated voltage of the corresponding equipment (catalog); equipment connectivity

 - PropertyId: CATAL_VOLTAGE

 - Validation error code: InvalidVoltageCompatibility",SummaryReport.txt,2014-03-04_17-57-01,Rejected ChangeSet,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_KAK_10_12_E0101 [Bulk] _created at_2014-03-04_17-57-01
KAK_10_12_E0101,"Error description for entity (CustomId = ""UndergroundElectricLineSegment.6809750"", Name = ""KAK12-53998-1_K"", Alias = ""KAK12-53998-1"")Error description for entity (CustomId = ""UndergroundElectricLineSegment.6809750"", Name = ""KAK12-53998-1_K"", Alias = ""KAK12-53998-1"")

Description: Invalid entity

Error detail 1:

 - Description: Nominal voltage of the conducting equipment: 12kV, (SECTION, globalId: 0x020100200000876e) does not correspond to the voltage level limits in the particular network area: (13.1, 14.5)

 - Hint: rated voltage of the corresponding equipment (catalog); equipment connectivity

 - PropertyId: CATAL_VOLTAGE

 - Validation error code: InvalidVoltageCompatibility",SummaryReport.txt,2014-03-04_17-57-01,Rejected ChangeSet,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_KAK_10_12_E0101 [Bulk] _created at_2014-03-04_17-57-01
KAK_10_12_E0101,"Error description for entity (CustomId = ""UndergroundElectricLineSegment.6797843"", Name = ""KAK13-53998-1_K"", Alias = ""KAK13-53998-1"")Error description for entity (CustomId = ""UndergroundElectricLineSegment.6797843"", Name = ""KAK13-53998-1_K"", Alias = ""KAK13-53998-1"")

Description: Invalid entity

Error detail 1:

 - Description: Nominal voltage of the conducting equipment: 12kV, (SECTION, globalId: 0x020100200000876d) does not correspond to the voltage level limits in the particular network area: (13.1, 14.5)

 - Hint: rated voltage of the corresponding equipment (catalog); equipment connectivity

 - PropertyId: CATAL_VOLTAGE

 - Validation error code: InvalidVoltageCompatibility",SummaryReport.txt,2014-03-04_17-57-01,Rejected ChangeSet,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_KAK_10_12_E0101 [Bulk] _created at_2014-03-04_17-57-01
KAK_10_12_E0101,"Error description for entity (CustomId = ""71a4ff5d-9e21-4591-9494-59200ce82f4a"", Name = ""KAK_10_T1_KAK_10_AR1"")Error description for entity (CustomId = ""71a4ff5d-9e21-4591-9494-59200ce82f4a"", Name = ""KAK_10_T1_KAK_10_AR1"")

Description: Invalid entity

Error detail 1:

 - Description: Nominal voltage of the conducting equipment: 12kV, (SECTION, globalId: 0x02080020000017e9) does not correspond to the voltage level limits in the particular network area: (13.1, 14.5)

 - Hint: rated voltage of the corresponding equipment (catalog); equipment connectivity

 - PropertyId: CATAL_VOLTAGE

 - Validation error code: InvalidVoltageCompatibility",SummaryReport.txt,2014-03-04_17-57-01,Rejected ChangeSet,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_KAK_10_12_E0101 [Bulk] _created at_2014-03-04_17-57-01
KAK_10_12_E0101,"Error description for entity (CustomId = ""50b183ea-da24-4ba2-abf4-a6c16d43776b"", Name = ""KAK_10_31_KAK_10_A31"")Error description for entity (CustomId = ""50b183ea-da24-4ba2-abf4-a6c16d43776b"", Name = ""KAK_10_31_KAK_10_A31"")

Description: Invalid entity

Error detail 1:

 - Description: Nominal voltage of the conducting equipment: 12kV, (SECTION, globalId: 0x02080020000017ee) does not correspond to the voltage level limits in the particular network area: (13.1, 14.5)

 - Hint: rated voltage of the corresponding equipment (catalog); equipment connectivity

 - PropertyId: CATAL_VOLTAGE

 - Validation error code: InvalidVoltageCompatibility",SummaryReport.txt,2014-03-04_17-57-01,Rejected ChangeSet,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_KAK_10_12_E0101 [Bulk] _created at_2014-03-04_17-57-01
KAK_10_12_E0101,"Error description for entity (CustomId = ""62089447-d573-4903-aea8-9918c25259a2"", Name = ""KAK_10_01_KAK_10_AR3"")Error description for entity (CustomId = ""62089447-d573-4903-aea8-9918c25259a2"", Name = ""KAK_10_01_KAK_10_AR3"")

Description: Invalid entity

Error detail 1:

 - Description: Nominal voltage of the conducting equipment: 12kV, (SECTION, globalId: 0x02080020000017eb) does not correspond to the voltage level limits in the particular network area: (13.1, 14.5)

 - Hint: rated voltage of the corresponding equipment (catalog); equipment connectivity

 - PropertyId: CATAL_VOLTAGE

 - Validation error code: InvalidVoltageCompatibility",SummaryReport.txt,2014-03-04_17-57-01,Rejected ChangeSet,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_KAK_10_12_E0101 [Bulk] _created at_2014-03-04_17-57-01
KAK_10_14_E0101,"Error description for entity (CustomId = ""BusBar.1357812"", Name = ""53695:1"", Alias = ""53695:1"")

Description: Invalid entity

Error detail 1:

 - Description: Nominal voltage of the conducting equipment: 12kV, (JUMPER, globalId: 0x020100510000f158) does not correspond to the voltage level limits in the particular network area: (13.1, 14.5)

 - Hint: rated voltage of the corresponding equipment (catalog); equipment connectivity

 - PropertyId: CATAL_VOLTAGE

 - Validation error code: InvalidVoltageCompatibility",SummaryReport.txt,2014-03-04_17-57-02,Rejected ChangeSet,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_KAK_10_14_E0101 [Bulk] _created at_2014-03-04_17-57-02
KAK_10_14_E0101,"Error description for entity (CustomId = ""BusBar.1357813"", Name = ""53695:1"", Alias = ""53695:1"")Error description for entity (CustomId = ""BusBar.1357813"", Name = ""53695:1"", Alias = ""53695:1"")

Description: Invalid entity

Error detail 1:

 - Description: Nominal voltage of the conducting equipment: 12kV, (JUMPER, globalId: 0x020100510000f159) does not correspond to the voltage level limits in the particular network area: (13.1, 14.5)

 - Hint: rated voltage of the corresponding equipment (catalog); equipment connectivity

 - PropertyId: CATAL_VOLTAGE

 - Validation error code: InvalidVoltageCompatibility",SummaryReport.txt,2014-03-04_17-57-02,Rejected ChangeSet,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_KAK_10_14_E0101 [Bulk] _created at_2014-03-04_17-57-02
KAK_10_14_E0101,"Error description for entity (CustomId = ""HighVoltageSwitch.354117"", Name = ""KAK a"", Alias = ""KAK14-53695"")Error description for entity (CustomId = ""HighVoltageSwitch.354117"", Name = ""KAK a"", Alias = ""KAK14-53695"")

Description: Invalid entity

Error detail 1:

 - Description: Nominal voltage of the conducting equipment: 10kV, (DISCONNECTOR, globalId: 0x0201005d00010235) does not correspond to the voltage level limits in the particular network area: (13.1, 14.5)

 - Hint: rated voltage of the corresponding equipment (catalog); equipment connectivity

 - PropertyId: CATAL_VOLTAGE

 - Validation error code: InvalidVoltageCompatibility",SummaryReport.txt,2014-03-04_17-57-02,Rejected ChangeSet,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_KAK_10_14_E0101 [Bulk] _created at_2014-03-04_17-57-02
KAK_10_14_E0101,"Error description for entity (CustomId = ""HighVoltageSwitch.354118"", Name = ""53696 KBST. KLH B"", Alias = ""53695-53696"")Error description for entity (CustomId = ""HighVoltageSwitch.354118"", Name = ""53696 KBST. KLH B"", Alias = ""53695-53696"")

Description: Invalid entity

Error detail 1:

 - Description: Nominal voltage of the conducting equipment: 10kV, (DISCONNECTOR, globalId: 0x0201005d00010236) does not correspond to the voltage level limits in the particular network area: (13.1, 14.5)

 - Hint: rated voltage of the corresponding equipment (catalog); equipment connectivity

 - PropertyId: CATAL_VOLTAGE

 - Validation error code: InvalidVoltageCompatibility",SummaryReport.txt,2014-03-04_17-57-02,Rejected ChangeSet,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_KAK_10_14_E0101 [Bulk] _created at_2014-03-04_17-57-02
KAK_10_14_E0101,"Error description for entity (CustomId = ""HighVoltageSwitch.354117.FaultIndicator"", Name = ""KAK a"", Alias = ""KAK14-53695"")Error description for entity (CustomId = ""HighVoltageSwitch.354117.FaultIndicator"", Name = ""KAK a"", Alias = ""KAK14-53695"")

Description: Invalid entity

Error detail 1:

 - Description: Nominal voltage of the conducting equipment: 10kV, (FAULTINDICATOR, globalId: 0x0201001f0000ad3e) does not correspond to the voltage level limits in the particular network area: (13.1, 14.5)

 - Hint: rated voltage of the corresponding equipment (catalog); equipment connectivity

 - PropertyId: CATAL_VOLTAGE

 - Validation error code: InvalidVoltageCompatibility",SummaryReport.txt,2014-03-04_17-57-02,Rejected ChangeSet,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_KAK_10_14_E0101 [Bulk] _created at_2014-03-04_17-57-02
KAK_10_14_E0101,"Error description for entity (CustomId = ""HighVoltageSwitch.354118.FaultIndicator"", Name = ""53696 KBST. KLH B"", Alias = ""53695-53696"")Error description for entity (CustomId = ""HighVoltageSwitch.354118.FaultIndicator"", Name = ""53696 KBST. KLH B"", Alias = ""53695-53696"")

Description: Invalid entity

Error detail 1:

 - Description: Nominal voltage of the conducting equipment: 10kV, (FAULTINDICATOR, globalId: 0x0201001f0000ad3f) does not correspond to the voltage level limits in the particular network area: (13.1, 14.5)

 - Hint: rated voltage of the corresponding equipment (catalog); equipment connectivity

 - PropertyId: CATAL_VOLTAGE

 - Validation error code: InvalidVoltageCompatibility",SummaryReport.txt,2014-03-04_17-57-02,Rejected ChangeSet,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_KAK_10_14_E0101 [Bulk] _created at_2014-03-04_17-57-02
KAK_10_14_E0101,"Error description for entity (CustomId = ""UndergroundElectricLineSegment.9392162"", Name = ""KAK14-53695-1_K"", Alias = ""KAK14-53695-1"")Error description for entity (CustomId = ""UndergroundElectricLineSegment.9392162"", Name = ""KAK14-53695-1_K"", Alias = ""KAK14-53695-1"")

Description: Invalid entity

Error detail 1:

 - Description: Nominal voltage of the conducting equipment: 12kV, (SECTION, globalId: 0x020100200000876c) does not correspond to the voltage level limits in the particular network area: (13.1, 14.5)

 - Hint: rated voltage of the corresponding equipment (catalog); equipment connectivity

 - PropertyId: CATAL_VOLTAGE

 - Validation error code: InvalidVoltageCompatibility",SummaryReport.txt,2014-03-04_17-57-02,Rejected ChangeSet,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_KAK_10_14_E0101 [Bulk] _created at_2014-03-04_17-57-02
KAK_10_14_E0101,"Error description for entity (CustomId = ""UndergroundElectricLineSegment.9392161"", Name = ""53695-53696-1_K"", Alias = ""53695-53696-1"")Error description for entity (CustomId = ""UndergroundElectricLineSegment.9392161"", Name = ""53695-53696-1_K"", Alias = ""53695-53696-1"")

Description: Invalid entity

Error detail 1:

 - Description: Nominal voltage of the conducting equipment: 12kV, (SECTION, globalId: 0x020100200000876b) does not correspond to the voltage level limits in the particular network area: (13.1, 14.5)

 - Hint: rated voltage of the corresponding equipment (catalog); equipment connectivity

 - PropertyId: CATAL_VOLTAGE

 - Validation error code: InvalidVoltageCompatibility",SummaryReport.txt,2014-03-04_17-57-02,Rejected ChangeSet,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_KAK_10_14_E0101 [Bulk] _created at_2014-03-04_17-57-02
